,time,co2,no2,o3,so2
0,1451586600.0,109.409653051,5.33478683618,0.210355048025,5.43157983072
1,1451601000.0,52.0947276128,3.18120880662,0.289461235412,4.90150429045
2,1451615400.0,153.366333258,3.78646885365,0.211136556119,4.60465900431
3,1451629800.0,611.898039736,3.24449120103,0.192650270561,5.39571452159
4,1451644200.0,422.022648129,4.09928704621,0.322288287724,4.0813252198
5,1451658600.0,261.275767817,4.07314572134,0.322659549062,3.65853881793
6,1451673000.0,118.671141674,3.84172518484,0.283401802161,3.8582791436
7,1451687400.0,54.1975068508,4.21288081151,0.298948351299,3.66299525446
8,1451701800.0,152.839297839,4.32152997386,0.300976005891,5.21394776442
9,1451716200.0,556.041734308,5.34251156571,0.184698427792,3.38827949165
10,1451730600.0,377.632222955,4.16935561007,0.228117118563,2.54587225647
11,1451745000.0,251.21496026,5.1288650456,0.311556809935,2.67281802411
12,1451759400.0,87.1735136314,5.41846289456,0.17016413808,5.05007536891
13,1451773800.0,71.1791930226,3.38221995057,0.227177431038,3.15243978472
14,1451788200.0,173.240181494,4.32463279794,0.242942175197,3.04943298184
15,1451802600.0,611.55550718,5.47256296332,0.174631881002,5.41645077554
16,1451817000.0,394.692690653,5.33199950859,0.256643023898,3.52769291519
17,1451831400.0,265.752652511,4.16459027846,0.313076849772,4.82824175337
18,1451845800.0,118.190916366,3.10729592928,0.289923529877,4.26208128858
19,1451860200.0,35.0433285455,4.81659531239,0.306206533535,3.32026824596
20,1451874600.0,161.545788193,5.01477991631,0.203714373181,3.72712911277
21,1451889000.0,577.611863661,5.29683569857,0.324454039672,2.76528919862
22,1451903400.0,409.440031446,4.67552869039,0.323943402545,5.48837338642
23,1451917800.0,258.227511762,4.02760182995,0.209580573234,3.27037887749
24,1451932200.0,90.3970911374,3.2460861482,0.199892372851,4.01372297507
25,1451946600.0,69.3492560154,3.95485919415,0.250305588127,4.96291278618
26,1451961000.0,134.897344653,3.52275698377,0.17371538736,4.42676510949
27,1451975400.0,573.611974973,3.11453318118,0.245383709301,4.24033364704
28,1451989800.0,411.958616998,3.521547257,0.199897799602,3.36258696385
29,1452004200.0,253.974451686,4.74303642151,0.309933812139,3.82628213742
30,1452018600.0,92.3903311934,3.32916307607,0.266419998859,3.22440405531
31,1452033000.0,44.9693334395,4.38968559815,0.259864918052,3.84511493632
32,1452047400.0,169.465855817,3.40045467886,0.176185402844,5.46944806255
33,1452061800.0,623.77279376,4.08561566683,0.273837912955,3.78224717238
34,1452076200.0,378.838375726,5.31469474423,0.171407327174,3.72095495582
35,1452090600.0,295.649230912,3.73509639494,0.204029001121,4.95591477498
36,1452105000.0,99.0399221503,4.10320595073,0.253902292264,3.02457549487
37,1452119400.0,64.2408412782,3.22432708873,0.157786485421,3.94057215143
38,1452133800.0,151.955322342,3.42871876081,0.26491520079,5.29431738604
39,1452148200.0,574.452737201,4.96251426734,0.236888293665,4.1156951298
40,1452162600.0,412.643076512,3.51092166546,0.160603803125,3.4901284079
41,1452177000.0,277.67491356,3.38854273212,0.285440597133,3.3165794802
42,1452191400.0,76.0957542708,3.82596010292,0.257829610194,3.97302559495
43,1452205800.0,31.5238602744,4.71728547889,0.293569447583,5.0259617221
44,1452220200.0,143.648544362,4.06588150611,0.159933039139,4.09966785148
45,1452234600.0,596.548579959,4.02027140837,0.264133982469,5.43163203967
46,1452249000.0,394.944700036,4.7448314103,0.199834323655,5.38771459275
47,1452263400.0,266.861384595,3.41398501993,0.225020246783,4.68993143193
48,1452277800.0,79.9408367774,4.56024976001,0.337705435916,3.77160434746
49,1452292200.0,39.8587954508,4.37245616665,0.29218677597,3.90062385337
50,1452306600.0,150.402407222,3.4932759671,0.240244564895,3.24366156567
51,1452321000.0,525.204581589,3.87788446778,0.152857322901,2.63781570447
52,1452335400.0,411.868421508,4.06874312494,0.327400726569,5.47295730856
53,1452349800.0,265.202043037,5.34593406362,0.277336644229,4.8607244199
54,1452364200.0,85.1488271818,3.09150480562,0.331837475572,4.00797935431
55,1452378600.0,64.3865857157,4.70535854136,0.232928583779,4.56347618574
56,1452393000.0,167.625351982,4.79758588201,0.305862253469,2.50252092848
57,1452407400.0,530.490590836,3.07055330723,0.181442135173,4.75075308684
58,1452421800.0,406.890019149,4.13954360705,0.226564934075,2.84523934601
59,1452436200.0,288.071048836,3.82419413681,0.239208841091,5.26523572077
60,1452450600.0,574.45621093,5.50802582651,0.355582045163,7.2205588687
61,1452465000.0,418.588598124,6.73625268779,0.334583216385,7.35580550113
62,1452479400.0,374.065743152,7.34805525659,0.374868014914,7.29396457248
63,1452493800.0,465.612512318,6.10405288837,0.158878763918,6.50043980959
64,1452508200.0,388.284947549,4.03037065202,0.248191935679,7.33657803418
65,1452522600.0,512.99818826,5.69752683352,0.272873429437,7.38819617866
66,1452537000.0,124.692366159,3.60801038744,0.196808708634,3.37415909108
67,1452551400.0,71.0110501557,3.66896734533,0.21393893397,3.1928015401
68,1452565800.0,150.737397061,4.98811612773,0.28987001125,3.56656566715
69,1452580200.0,532.325033932,3.17024464804,0.308539610979,3.5899198996
70,1452594600.0,379.252783327,5.45722323826,0.255492219411,3.97258309772
71,1452609000.0,261.675413687,4.62906457125,0.180899386232,5.13373650556
72,1452623400.0,542.163092524,5.41335516386,0.291551925012,6.79149331007
73,1452637800.0,590.521213629,5.35759174436,0.224964102095,7.2745068734
74,1452652200.0,639.508036505,5.85155234764,0.22515312305,7.3789568709
75,1452666600.0,401.373757493,4.80445114975,0.356292865181,6.57161421267
76,1452681000.0,271.183670445,4.92965293669,0.183426990906,7.02488047517
77,1452695400.0,457.600736065,6.00302679459,0.244172611585,7.20962485709
78,1452709800.0,91.3668908876,3.2470618132,0.250326970718,3.8313936555
79,1452724200.0,46.3441088699,5.14717668969,0.167692155947,4.44067127047
80,1452738600.0,140.521492649,3.74416118754,0.190165029466,4.84450025289
81,1452753000.0,607.623590229,4.05555961704,0.279116678595,4.05602722345
82,1452767400.0,406.502222655,5.18796586221,0.196482552701,4.14434976322
83,1452781800.0,262.267973467,4.80233925876,0.15827111902,4.53285958895
84,1452796200.0,118.434158521,4.63657761642,0.314273639378,3.90995623492
85,1452810600.0,53.9238141254,3.68429272358,0.187541975362,4.06190725366
86,1452825000.0,160.604391745,4.87188479611,0.205575638925,3.64706560124
87,1452839400.0,540.336174389,5.01964861893,0.181231480902,4.85810469367
88,1452853800.0,383.56593731,4.20826914009,0.303458343288,4.4388259287
89,1452868200.0,281.063566209,5.14632127793,0.164987123662,2.73020985502
90,1452882600.0,78.2025457171,4.78552338703,0.273366888929,4.58676149387
91,1452897000.0,50.6487376611,3.86386370385,0.316746908701,5.32859416427
92,1452911400.0,135.553573495,4.1194756487,0.216206859599,4.56822320531
93,1452925800.0,569.654171207,3.22742816537,0.240590767949,4.62049015186
94,1452940200.0,384.620503068,3.07045126948,0.219643604869,3.31598850193
95,1452954600.0,297.394139791,4.03329094119,0.302135597011,3.34001818171
96,1452969000.0,85.596154937,4.34357764005,0.258266285203,4.7243090533
97,1452983400.0,63.5219538038,4.46833341979,0.327347138293,4.37166211615
98,1452997800.0,138.99625316,3.88604884337,0.254522821523,2.59367965222
99,1453012200.0,596.080187315,3.32403356879,0.150603344512,3.9659589184
100,1453026600.0,393.038431811,4.88133239572,0.334590894704,2.71597026277
101,1453041000.0,292.244967985,3.27816870167,0.346303384541,3.60873405778
102,1453055400.0,85.7564409638,3.53059753123,0.286187920168,3.09375618991
103,1453069800.0,55.6725541398,4.4468421418,0.188872837212,4.10122221803
104,1453084200.0,148.362381222,3.1674472351,0.258470286301,2.59606220204
105,1453098600.0,619.129896248,3.09725429062,0.339362371477,5.40060083035
106,1453113000.0,423.342903453,5.21714679627,0.227727216601,2.97783402804
107,1453127400.0,284.198404009,5.06371963866,0.296822516235,4.47018582546
108,1453141800.0,83.7910377681,4.52007989211,0.327689399782,3.5479780651
109,1453156200.0,57.5393821872,4.36324061411,0.300148037528,2.89604271135
110,1453170600.0,167.598034784,4.88815539239,0.27282303116,3.51044863461
111,1453185000.0,583.060550111,3.31829052882,0.246423710211,3.05654381982
112,1453199400.0,405.197208092,4.54515725399,0.268312016527,4.52957382338
113,1453213800.0,290.708977025,3.82520324656,0.311963050607,3.00946074212
114,1453228200.0,79.8565704218,4.70198034964,0.249940185597,3.38443354004
115,1453242600.0,25.7460565357,5.37630614384,0.272426478862,3.03025574124
116,1453257000.0,127.150606344,3.79194188772,0.334022412663,4.75891435405
117,1453271400.0,587.636036326,3.82600775907,0.312715951859,3.21347280388
118,1453285800.0,381.841819947,3.06842180443,0.212019924166,4.15075451883
119,1453300200.0,251.377236033,3.31972892957,0.309907001836,4.8354554762
120,1453314600.0,91.9010359562,4.9205899216,0.222822775586,4.10081269651
121,1453329000.0,67.6600686339,3.57825911122,0.211110499017,2.9519725831
122,1453343400.0,159.15980814,5.35480440226,0.205514148228,3.38803842727
123,1453357800.0,586.003560017,4.13934351946,0.228912935074,3.59198117373
124,1453372200.0,379.1364498,4.57854714368,0.152234259897,2.93543023578
125,1453386600.0,257.672064028,4.58425333821,0.233234087481,3.0404162841
126,1453401000.0,107.054368188,4.87819498257,0.30439231718,4.57567268656
127,1453415400.0,48.6338292283,4.84328638744,0.264701983083,4.04716799962
128,1453429800.0,164.027365225,3.38661348549,0.324339223916,5.39363581247
129,1453444200.0,528.667651466,5.08365376346,0.221916141293,4.26830971105
130,1453458600.0,400.283333286,4.11473179597,0.280964619909,4.50693245602
131,1453473000.0,260.702491106,3.34636330697,0.254611699601,3.91251994055
132,1453487400.0,107.53811381,3.31726431055,0.170786094582,3.67979026823
133,1453501800.0,62.226023642,3.46188730884,0.236499049025,4.18102970639
134,1453516200.0,132.665269647,3.96003998212,0.161972889156,2.61192642412
135,1453530600.0,562.183072824,5.28006516212,0.200943643346,5.36767510885
136,1453545000.0,399.878365966,4.36194970168,0.276398258365,2.93045983269
137,1453559400.0,289.531557471,3.02283295443,0.247230893044,3.43564541366
138,1453573800.0,104.469207351,3.13464847938,0.346371654521,4.53580846023
139,1453588200.0,49.4233919974,5.19787898193,0.332986326182,2.91920609981
140,1453602600.0,174.133399738,4.31320846893,0.161995634876,4.42463159045
141,1453617000.0,596.800306419,5.20896076516,0.254138872374,5.14831674809
142,1453631400.0,378.61884763,3.9173017618,0.181881384007,3.13935179551
143,1453645800.0,255.682422111,5.08839830676,0.206778897456,5.38577692264
144,1453660200.0,110.206542052,4.83259986647,0.231995493865,3.02402501585
145,1453674600.0,62.8768873311,4.3422220011,0.326693119243,3.1829026696
146,1453689000.0,167.646217423,4.74831060583,0.33114325196,4.27926777738
147,1453703400.0,544.525342257,5.25308649153,0.272865910935,3.9998847847
148,1453717800.0,420.925882029,3.38323497797,0.164356559701,3.36698920286
149,1453732200.0,268.702861485,4.11889288814,0.323385584481,4.24002418911
150,1453746600.0,86.8796296388,4.95766034095,0.319272025424,4.51691762742
151,1453761000.0,69.5344762743,5.44245000498,0.321353523573,4.2840099625
152,1453775400.0,139.676613593,3.22260557584,0.178496892275,5.36142293662
153,1453789800.0,541.784359742,3.95282658387,0.233145315174,2.99797752104
154,1453804200.0,407.867374077,4.80884194174,0.212390635016,5.22168424148
155,1453818600.0,280.85415422,3.86385827905,0.185631403777,5.10722749325
156,1453833000.0,460.769653432,5.18942432609,0.251225380703,7.09616255283
157,1453847400.0,598.69600127,4.99316364348,0.278929682911,6.76937316721
158,1453861800.0,525.194835238,4.88036027184,0.303189881968,7.34975772174
159,1453876200.0,641.914919117,3.58017912465,0.230485847196,6.67359886127
160,1453890600.0,648.954843553,5.82552661834,0.339977848705,6.74050222197
161,1453905000.0,301.921373176,6.58411895416,0.246325511137,6.67064205313
162,1453919400.0,104.926555972,4.68958696945,0.255327751566,3.20164996604
163,1453933800.0,28.2183845085,3.41443618128,0.182482548522,2.7549893962
164,1453948200.0,144.422221947,3.21592392292,0.151723173781,4.582598389
165,1453962600.0,536.468851005,3.15873012555,0.247207997813,4.25780168911
166,1453977000.0,419.080480951,4.81638103669,0.308870296505,4.61397694597
167,1453991400.0,296.221907917,3.10740007864,0.323928052079,4.33906723399
168,1454005800.0,93.1304045431,5.30742338153,0.321768533069,3.37048889385
169,1454020200.0,48.3141557156,3.76366068406,0.175680252275,3.67139431561
170,1454034600.0,174.289728298,5.42485248648,0.293522244211,4.60352439145
171,1454049000.0,613.547244969,3.49764489378,0.30645811882,5.06181792414
172,1454063400.0,405.926172783,4.35336217272,0.230705585724,4.76878991593
173,1454077800.0,259.918666809,4.39797074819,0.303129553842,4.98873182019
174,1454092200.0,86.9172147874,5.09547054487,0.276659870826,5.03155330499
175,1454106600.0,42.3378042144,3.47344486999,0.349568412446,3.94603917553
176,1454121000.0,165.818394786,4.03538051954,0.199719892033,3.06992392052
177,1454135400.0,600.048218625,4.62614408914,0.289258146991,3.04127461271
178,1454149800.0,404.60827375,5.24151231957,0.266324669829,2.77022412265
179,1454164200.0,271.467273021,4.91942490162,0.276242970886,5.39980843228
180,1454178600.0,110.309807842,4.23454308764,0.331850111639,5.25246666184
181,1454193000.0,57.4589730184,4.50183431294,0.286973345926,4.32241024982
182,1454207400.0,126.683849471,3.40576496623,0.17041314452,3.23198342987
183,1454221800.0,620.064549433,4.91665035412,0.300548908639,3.61724115035
184,1454236200.0,384.863311051,3.29030915191,0.32785781995,3.01421136404
185,1454250600.0,253.618783303,5.16583818637,0.223680893762,4.70349870028
186,1454265000.0,117.938300702,5.42033683986,0.317365836261,4.41628440058
187,1454279400.0,47.7794549795,3.61998345842,0.27066369826,4.08621015584
188,1454293800.0,149.706733423,4.98151301203,0.321847195026,3.38457140184
189,1454308200.0,576.230975155,5.44245605394,0.225054153695,4.47879481458
190,1454322600.0,415.280697448,5.08067040865,0.202514670802,2.74025123517
191,1454337000.0,259.295731727,3.66446453776,0.152619446796,3.87211999416
192,1454351400.0,99.4391368425,3.89528415572,0.312262413527,3.86021871092
193,1454365800.0,62.4886157025,5.49855677859,0.211519596046,3.9884542084
194,1454380200.0,137.470750641,4.70149692305,0.202326534487,4.62945736027
195,1454394600.0,599.972571934,4.45697118474,0.311874280846,4.83642486217
196,1454409000.0,384.996991533,3.11188462995,0.209736705496,5.1386137838
197,1454423400.0,265.870477988,3.53316896541,0.228396957855,4.61399174475
198,1454437800.0,290.688672254,7.37072014484,0.232874878294,7.36090166967
199,1454452200.0,584.572552203,7.62535297432,0.282027744722,7.17552995678
200,1454466600.0,534.495132942,4.53757561738,0.269444355668,6.66847917974
201,1454481000.0,271.745173087,5.66040429778,0.360410247507,7.49228440194
202,1454495400.0,471.876946179,3.80049645058,0.268535701898,7.15416586518
203,1454509800.0,367.136080542,5.35876885813,0.299214863843,7.17624199684
204,1454524200.0,104.319800141,3.89925210559,0.319157922237,4.42748648891
205,1454538600.0,28.0871052917,5.02803644416,0.280049470026,2.78590718035
206,1454553000.0,162.420875042,5.02120724014,0.31654463091,4.71282868965
207,1454567400.0,566.497066658,4.48570254195,0.346184572781,4.60140815702
208,1454581800.0,400.656203306,3.63069442051,0.228570446276,3.03027832606
209,1454596200.0,298.713132402,4.95637021105,0.299171036841,3.99147504061
210,1454610600.0,93.047321747,3.81224327658,0.301887105101,3.00713072845
211,1454625000.0,62.2667402312,3.93054364499,0.257510491063,4.77554398673
212,1454639400.0,170.514161633,5.29962903758,0.177946237212,3.05582874673
213,1454653800.0,566.54519139,5.38578985188,0.269626015171,3.7613622934
214,1454668200.0,408.333630388,5.00487340543,0.284388583926,5.04520194865
215,1454682600.0,259.714116794,3.25633339695,0.28689281435,2.76147192178
216,1454697000.0,534.451426203,6.60900117073,0.379762032195,7.18275132607
217,1454711400.0,543.538623958,6.10947554884,0.369984632777,7.04701666579
218,1454725800.0,273.53096369,3.05329306694,0.279434695974,6.87523530588
219,1454740200.0,491.401104902,7.48439743303,0.256857561151,6.65631457833
220,1454754600.0,541.186006087,6.90773790719,0.269878785705,6.92442615008
221,1454769000.0,372.354497728,4.79462736512,0.331152356379,6.58063511148
222,1454783400.0,89.1711760413,4.7420096949,0.275061836964,3.5952990312
223,1454797800.0,62.2277374556,3.96128911023,0.274341951436,3.32108871996
224,1454812200.0,139.279719508,5.1161566896,0.171008140602,4.12006580335
225,1454826600.0,618.789346388,3.2487350133,0.303859921592,2.73955134992
