,time,co2,no2,o3,so2
0,1451586600.0,431.998632888,1.8717588562,0.150720105093,2.80802095591
1,1451601000.0,271.953140739,3.97152961996,0.24741454691,3.66418232074
2,1451615400.0,321.493493592,4.57896656473,0.238969089338,3.39346839173
3,1451629800.0,496.481549277,1.5405689617,0.142985364763,3.12149912996
4,1451644200.0,451.751415532,4.52475972572,0.342563684531,2.66384187353
5,1451658600.0,306.26799853,2.20764312408,0.202143718083,3.00066314043
6,1451673000.0,446.973654887,1.94938715312,0.112321023602,3.05896758706
7,1451687400.0,418.24848516,3.66215724715,0.31362104338,2.50802712234
8,1451701800.0,271.605000967,4.57176414526,0.259276905288,3.41513241348
9,1451716200.0,470.226289568,3.42112857646,0.26869229103,4.32726522645
10,1451730600.0,270.176597045,1.86220357055,0.21771505042,3.36059381809
11,1451745000.0,389.898086585,3.75243860627,0.286930278504,2.52136832246
12,1451759400.0,528.243975112,1.87957072366,0.125837109066,3.17032957025
13,1451773800.0,263.076156758,4.5638809311,0.207120807222,3.53740164813
14,1451788200.0,347.577764858,4.77334868144,0.222030282239,4.10905207365
15,1451802600.0,430.135401381,2.5874586077,0.276121633656,3.13401586195
16,1451817000.0,491.751294609,2.76692834519,0.117827916594,2.67723168274
17,1451831400.0,509.154992977,4.33445592758,0.27750052181,4.3724399485
18,1451845800.0,503.199827681,4.10829600796,0.15756299404,4.3460651484
19,1451860200.0,457.639034746,2.08811142968,0.274383652991,4.25054291463
20,1451874600.0,331.984971608,4.66671274012,0.330634974717,4.37654272518
21,1451889000.0,449.484005561,3.83708483368,0.103407760621,3.48916386226
22,1451903400.0,300.186057552,4.81026318027,0.180248187173,3.38540126075
23,1451917800.0,528.788811637,3.29020207386,0.323844416783,4.32896652305
24,1451932200.0,362.949481358,3.69202005831,0.316017400474,3.50450640125
25,1451946600.0,421.967228357,4.6575784699,0.340256151566,3.65313599071
26,1451961000.0,418.117704789,4.82929391044,0.27640122252,3.47242805572
27,1451975400.0,261.531121704,3.70442189389,0.229484733834,4.416761397
28,1451989800.0,381.781390278,3.19215005527,0.124889187579,3.6326805704
29,1452004200.0,256.374569383,3.77808770613,0.235044274932,4.4189770395
30,1452018600.0,329.139217759,2.47296329627,0.169408399865,2.79939583721
31,1452033000.0,542.203269132,4.20932764486,0.104973277416,3.84150165615
32,1452047400.0,352.549700301,4.85187347158,0.209960676908,3.53401234598
33,1452061800.0,517.776732851,4.01699313452,0.291521854959,3.32501006693
34,1452076200.0,479.223243695,4.20696722272,0.127641094945,3.55355476092
35,1452090600.0,366.138742516,3.12972699154,0.22239063611,3.85635134692
36,1452105000.0,294.109055756,2.56865624141,0.10688631552,4.36142751496
37,1452119400.0,515.185195101,2.21552137471,0.312892172454,3.67303280776
38,1452133800.0,374.472764336,4.17628600942,0.307612935597,4.01699268605
39,1452148200.0,440.027285791,4.20416198756,0.225922136823,3.90299573917
40,1452162600.0,426.694429197,4.62888697695,0.127164372421,3.49098249207
41,1452177000.0,283.96852413,4.9511842282,0.331021683934,3.84030741812
42,1452191400.0,385.704585452,3.68900023732,0.322167927349,4.26118606882
43,1452205800.0,442.353391715,4.24757948221,0.161491182393,2.87745467804
44,1452220200.0,456.351561027,1.51189849963,0.177157946227,2.54222993068
45,1452234600.0,282.917199698,4.69490340413,0.177484924042,3.50307162592
46,1452249000.0,252.544243736,4.43344342198,0.196232935597,4.04628923088
47,1452263400.0,431.204109297,4.30525612622,0.24533769817,3.96927481548
48,1452277800.0,367.647598667,4.72332803637,0.258403793437,3.19710899243
49,1452292200.0,438.281446135,2.19076368961,0.338413812534,3.92920429989
50,1452306600.0,310.469128849,4.45879272147,0.130946503161,3.64685493906
51,1452321000.0,301.947170997,4.74199951125,0.297955312512,3.82544877784
52,1452335400.0,396.314839682,1.66598467546,0.139952492926,3.78761343355
53,1452349800.0,288.896398635,4.00949828408,0.25595825723,4.15012079678
54,1452364200.0,449.409482207,4.0741227491,0.15675424282,3.56578470802
55,1452378600.0,432.53596419,3.43526738085,0.140846901858,3.33070207241
56,1452393000.0,340.842037839,1.77264962383,0.321774819828,4.04780200586
57,1452407400.0,388.840042224,2.35938659672,0.186977231601,4.09456688561
58,1452421800.0,534.171623175,4.49004445153,0.335497077985,3.63276446808
59,1452436200.0,525.199832716,3.22688348625,0.104238575555,2.7892740074
60,1452450600.0,519.609162185,2.30777176697,0.145704054834,3.95924353827
61,1452465000.0,512.484193292,3.58141070275,0.194820261412,3.13368036937
62,1452479400.0,282.072002719,1.91831420075,0.26129915512,3.40112612089
63,1452493800.0,251.877096854,4.30695269112,0.322863822215,4.43576081979
64,1452508200.0,499.002037334,3.39120009358,0.134716428864,3.79620540097
65,1452522600.0,497.625931933,2.33154204422,0.249799525977,2.71461487572
