,time,co2,no2,o3,so2
0,1451586600.0,96.2614320166,4.91542509465,0.177012457028,3.32053638963
1,1451601000.0,41.0386762731,3.18316251215,0.272313404002,4.13197041237
2,1451615400.0,168.4221536,5.05313864385,0.252976042593,3.56682073744
3,1451629800.0,574.443007989,3.70345789691,0.31815634934,4.43060651752
4,1451644200.0,377.615765784,4.79408367097,0.347564463455,5.12113458722
5,1451658600.0,260.290093752,4.38813609707,0.27891269346,3.11373240438
6,1451673000.0,89.8117398721,4.85865487981,0.323737829766,2.86986706871
7,1451687400.0,37.2279290906,3.73934562073,0.291704832867,5.25565807492
8,1451701800.0,160.20495161,5.33952662646,0.178037431358,4.69599349205
9,1451716200.0,545.183367936,3.33549373118,0.196996808789,2.64889138115
10,1451730600.0,421.339337262,3.33697190784,0.292240955384,4.70869113017
11,1451745000.0,278.076159975,3.91444681312,0.248195216825,3.3050192838
12,1451759400.0,118.446890161,4.33717375814,0.245781963928,2.89452166874
13,1451773800.0,37.9713279445,4.59153235716,0.308723856447,3.85098667101
14,1451788200.0,173.261836261,3.49502330593,0.273908776458,4.95074210627
15,1451802600.0,565.10925758,4.27431997452,0.320102095023,4.31193502731
16,1451817000.0,376.907665372,4.17551015043,0.322642811988,2.80263188342
17,1451831400.0,294.214902099,4.87538406702,0.334834264143,4.32109175556
18,1451845800.0,102.462265806,3.09685590981,0.256912161761,4.10875710124
19,1451860200.0,72.520980177,3.95606815447,0.187762514374,4.72781258855
20,1451874600.0,151.487356786,4.7119648906,0.207643135559,4.84985058892
21,1451889000.0,539.341460561,4.83857182375,0.268941475676,3.62204883914
22,1451903400.0,410.225689482,4.12751465425,0.266981372712,3.18841810812
23,1451917800.0,282.640376606,4.62307805415,0.342792247184,3.49499351339
24,1451932200.0,113.348679877,4.18288582053,0.155072598217,3.67292608986
25,1451946600.0,34.7756169246,3.30892470692,0.30457586917,3.92022352016
26,1451961000.0,154.462901073,3.09874933451,0.280306726671,3.68637876816
27,1451975400.0,558.858250375,3.57642724257,0.216157988891,4.6634603918
28,1451989800.0,400.44444551,3.05331003932,0.159688470839,2.8566717289
29,1452004200.0,286.934629609,3.14071184681,0.345301148397,4.99400908916
30,1452018600.0,115.256557221,3.99508342361,0.279638033442,5.45324786345
31,1452033000.0,40.4995580371,4.22879504767,0.171060732919,3.32074523085
32,1452047400.0,135.543210454,3.50767575311,0.196847578652,2.5732420142
33,1452061800.0,606.180423266,3.81523354994,0.254070521976,4.92557744205
34,1452076200.0,419.564035105,3.18963622561,0.268885563384,4.58094275768
35,1452090600.0,288.471360683,5.41788847653,0.222484838599,4.37067948186
36,1452105000.0,119.046025905,3.29418818777,0.203430903948,5.2205467225
37,1452119400.0,35.9083802839,3.69382298563,0.263767699568,3.81180219836
38,1452133800.0,134.53036141,3.86046679467,0.342028224749,4.25007613885
39,1452148200.0,607.51251381,5.24423698454,0.349034251485,5.43101585334
40,1452162600.0,400.006104278,3.7484065701,0.249756045491,4.51886977617
41,1452177000.0,267.26160777,5.13410145345,0.198402048025,3.57305920367
42,1452191400.0,110.281939397,3.70695551059,0.202877335502,4.00771070922
43,1452205800.0,68.8000561202,4.47544569656,0.224674132107,3.35378753205
44,1452220200.0,147.516330473,3.46626296219,0.179105570782,3.18624400678
45,1452234600.0,598.651237738,3.26511153966,0.197545755146,3.11335650976
46,1452249000.0,395.958370895,5.37205389899,0.226611784176,5.14546327025
47,1452263400.0,257.328989879,3.8053611415,0.176294643678,2.78708453299
48,1452277800.0,77.7352075137,3.94028587747,0.346287883068,3.12047688062
49,1452292200.0,52.9863513392,5.02459661869,0.159316805063,2.59583114796
50,1452306600.0,151.378441204,3.1740674547,0.197756740566,3.44340793573
51,1452321000.0,593.574221346,3.00540109151,0.167979654722,4.04640621481
52,1452335400.0,388.593362715,3.15951019947,0.295260154154,3.38959843121
53,1452349800.0,295.665024741,3.49377978107,0.319903482641,3.61561912711
54,1452364200.0,322.314269647,3.80061911256,0.287942018375,6.58851903744
55,1452378600.0,619.978339974,7.27983366436,0.267837172334,7.12989054098
56,1452393000.0,563.933633659,7.51301429557,0.311778432756,6.51203526152
57,1452407400.0,282.46185838,5.37741835464,0.373011088116,7.06819329473
58,1452421800.0,268.610189792,5.31808101511,0.228272589748,6.81441891259
59,1452436200.0,561.893895829,3.0274068142,0.245283721397,6.55735838311
60,1452450600.0,91.949585945,3.4758477772,0.186457897759,3.20118623155
61,1452465000.0,68.2415742932,5.0832476376,0.1976195118,4.20931345588
62,1452479400.0,131.157186874,3.28771518954,0.335208236133,3.03001900107
63,1452493800.0,551.77462657,4.33233620683,0.270822405492,4.81860945598
64,1452508200.0,409.811229809,3.52349428201,0.348339364289,3.75882694517
65,1452522600.0,275.425274207,3.87789366077,0.318896085811,2.66378793725
66,1452537000.0,83.9265898482,3.36320937422,0.227584112847,3.93048383546
67,1452551400.0,64.1581977292,3.79497055619,0.185711077898,5.05896029089
68,1452565800.0,170.679517399,4.13082230599,0.246195758088,4.24810647691
69,1452580200.0,578.209487869,4.31945248542,0.315398950576,3.75393905204
70,1452594600.0,386.863937567,5.23332401143,0.213124049382,3.75498824871
71,1452609000.0,264.022946363,3.35900149403,0.319890875782,4.93561370845
72,1452623400.0,96.1483261122,5.39738421101,0.245434165549,4.67955753697
73,1452637800.0,36.3866720762,3.79027836528,0.258583376111,3.41042654661
74,1452652200.0,173.819518264,3.11725779781,0.221030705376,5.32349689058
75,1452666600.0,597.016734409,3.39758148701,0.315159716041,3.78056677091
76,1452681000.0,382.917957712,3.73334322163,0.22389566202,4.98459431464
77,1452695400.0,275.411543657,4.8574672008,0.234325743816,5.47656203725
78,1452709800.0,96.8211319156,4.68245415235,0.281237230648,5.1936315287
79,1452724200.0,49.9320057737,4.76708987892,0.333872427231,3.28011572227
80,1452738600.0,156.123408061,4.78914452258,0.281190255811,2.88629384186
81,1452753000.0,528.509626091,3.63088649059,0.161346025008,2.51871078935
82,1452767400.0,379.666757837,3.24021944865,0.328290612331,5.1583278605
83,1452781800.0,250.054591972,4.50234361446,0.304524331773,3.71429686619
84,1452796200.0,97.6633576204,4.96554600579,0.348474654596,3.80823022228
85,1452810600.0,65.5191755706,4.73978570189,0.168529329235,4.11581560197
86,1452825000.0,150.211717068,3.58437932589,0.185929460733,3.29198670233
